N,L,g,lr,G_lambda,rho_lambda,RA,KA,FS_cos,FS_agree,RL,RC,RE,RJ,RS,Habs,Kneg,EUL,HP,HA,ANCH,RBD,DBL,ALIGN,ALIGN_P90,NS,ND
30.0,16.0,0.6000000238418579,0.4000000059604645,0.011659175755715746,-0.9771831587094866,0.00035111936752703815,0.3304818073908488,0.9782079331452843,0.9436197916666667,50.89488307928233,5.833333333333333,1.8333333333333333,862.0,17.306601625231984,1.0844322625809484,0.598793770816455,2.0,11.195,0.05003664982060877,0.9655615523001798,0.007978532208111592,6.495,0.9999849818431102,0.9999997195288942,0.0004318901612546296,0.00341796875
50.0,16.0,0.6000000238418579,0.4000000059604645,0.006131387975406587,-0.9356830876891347,0.0008284323810888358,0.46055832008520764,0.9779197973438302,0.9489583333333333,13.305791296037588,12.666666666666666,3.6666666666666665,217.83333333333334,7.8537206359748,0.7281281523323164,0.6278821547522601,2.8333333333333335,8.905,0.05003664982060877,0.9049960479674916,0.008349502932471876,6.335,0.9999832777978636,0.9999995903775768,0.00041533028104025666,-0.00048828125
100.0,16.0,0.6000000238418579,0.4000000059604645,0.0006604560251532728,-0.6582798293420211,0.0015098682197276503,0.7344291607538859,0.9830275850076248,0.9485677083333334,1.571530662740799,15.833333333333334,13.333333333333334,26.666666666666668,0.6793590680141954,0.21439052628960675,0.5825199645075422,2.6666666666666665,4.29,0.05003664982060877,0.43051654246261045,0.04514262813742138,6.545000000000001,0.999983965616906,0.9999993343422932,0.0003079577607038031,-0.0003255208333333333
150.0,16.0,0.6000000238418579,0.4000000059604645,0.0004969856008864838,-0.4368743676662827,0.0025044966023415327,0.7216494480768839,0.9869086842506167,0.9525390625,2.1832642481806777,11.0,7.666666666666667,47.833333333333336,0.479811766257608,0.18494658049048116,0.5695124930879724,2.6666666666666665,4.155,0.05003664982060877,0.6738369892139296,0.034463041019750465,6.569999999999999,0.9999860929894403,0.9999996043794456,0.00011954256526275353,-0.00016276041666666666
200.0,16.0,0.6000000238418579,0.4000000059604645,0.00040895780331306553,-0.3688614502854281,0.003123096665755535,0.7212648888429006,0.9867078496166596,0.9550130208333333,2.8101755031502207,9.666666666666666,9.0,57.833333333333336,0.4429194573159199,0.17576831302166504,0.5618803286910227,2.5,4.095,0.05003664982060877,0.4505320229180186,0.03913036770453382,6.6049999999999995,0.999986753037113,0.9999993941358508,8.944464612605414e-05,0.0017903645833333333
250.0,16.0,0.6000000238418579,0.4000000059604645,0.0004121120058565811,-0.5066542769701099,0.002568240170755113,0.6406364043553671,0.9893208498899825,0.9559895833333333,2.46322113832392,11.666666666666666,11.166666666666666,48.166666666666664,0.4403423778423501,0.18394868360719271,0.5512325913352109,2.8333333333333335,4.335,0.05003664982060877,0.3797166208850991,0.04038557880120059,6.534999999999999,0.9999847571953842,0.9999989691931823,0.000160409464942853,0.0009765625
10.0,2.0,0.699999988079071,0.05000000074505806,0.020368123443408947,-0.4952395487193576,0.7597706417242686,0.9521133899688721,0.9769985235798662,0.9432942708333333,1.3269291116568838,12.5,7.0,24.166666666666668,5.221588852307269,1.2650128620711019,0.6163985442948446,2.0,4.875,0.05003664982060877,0.1686116581662711,0.12831259858376012,6.625,nan,nan,0.0008234534222104443,-0.0008138020833333334
20.0,2.0,0.699999988079071,0.05000000074505806,0.010110296824290108,-0.31756273797614515,0.9314034481843313,0.9532919128735861,0.9760914317122081,0.94609375,0.5203858223313768,13.666666666666666,13.833333333333334,5.5,3.6924081435488727,0.9735232722295067,0.6148489641603333,1.8333333333333333,3.8649999999999998,0.05003664982060877,0.12357178030843213,0.1323477557621139,6.625,nan,nan,0.0005303944389615789,0.0
30.0,2.0,0.699999988079071,0.05000000074505806,0.007596111484464253,-0.11298279218335543,0.8806601166725159,0.9339662194252014,0.969874169936131,0.9301432291666667,15.246555544218268,9.833333333333334,10.0,231.16666666666666,2.5621673563025253,0.6569905424601408,0.600754857708679,1.0,3.4250000000000003,0.05003664982060877,0.11437782514702104,0.1605567900865391,6.574999999999999,nan,nan,0.00032597811033855767,0.00146484375
50.0,2.0,0.699999988079071,0.05000000074505806,0.0061162711319541,-0.3025488692157883,0.9231784244378408,0.8465209205945333,0.9886497147369532,0.9555989583333333,1.1334062043356596,10.333333333333334,9.333333333333334,20.666666666666668,2.917628437126776,0.8076228903237782,0.6047220400447514,1.3333333333333333,3.515,0.05003664982060877,0.16847997318585553,0.1258388898128021,6.6499999999999995,nan,nan,0.00033302779196903165,-0.0021158854166666665
100.0,2.0,0.699999988079071,0.05000000074505806,0.003002702336394745,-0.09039790835438817,0.9751941462357839,0.8235578040281931,0.9887332494937546,0.9421223958333333,1.507786976033153,9.5,10.833333333333334,30.833333333333332,1.5642632774526175,0.5231070977082792,0.5775754536219024,1.0,3.055,0.05003664982060877,0.03125,0.223337126111777,6.7700000000000005,nan,nan,0.00021385296803433373,0.001953125
150.0,2.0,0.699999988079071,0.05000000074505806,0.003568665800633483,0.14717120989498872,0.9596031804879507,0.8716748356819153,0.9847349710702624,0.9341145833333333,2.1791957056857543,7.0,5.333333333333333,47.833333333333336,0.8290756427244416,0.3107091100485309,0.5483841929966694,1.1666666666666667,2.8550000000000004,0.05003664982060877,0.023809523809523808,0.3836416839247286,6.78,nan,nan,0.0004372567059291825,0.00146484375
200.0,2.0,0.699999988079071,0.05000000074505806,0.002625740215577,0.1425993239771312,0.9805028637250265,0.8643817206223806,0.9855086450204165,0.9374348958333333,1.7571677477306462,9.166666666666666,9.666666666666666,37.333333333333336,0.6166833484297256,0.25067244627056184,0.5484934994791867,1.3333333333333333,3.02,0.05003664982060877,0.0,0.402492543046243,6.659999999999999,nan,nan,0.00022153643701553852,0.0011393229166666667
250.0,2.0,0.699999988079071,0.05000000074505806,0.0024931910728093185,0.2363556488647998,0.9860345820585886,0.9133235911528269,0.9941927731556198,0.9574869791666667,1.8765180361560905,4.166666666666667,4.0,43.0,0.6607157900561639,0.2206802610632792,0.5320267993775961,1.1666666666666667,2.84,0.05003664982060877,0.0,0.5017243865070022,6.795000000000001,nan,nan,0.0003983039356268425,-0.00016276041666666666
10.0,4.0,0.699999988079071,0.05000000074505806,0.009132362968078764,-0.6069975816852526,0.4149594580133756,0.8953030208746592,0.9621516498364446,0.9423177083333333,1.6799926035179242,11.833333333333334,14.0,28.5,3.1800204629854,0.7894259062252112,0.587792394840734,2.1666666666666665,4.365,0.05003664982060877,0.28371382693438646,0.07448430640243478,6.4799999999999995,0.9810288503750845,0.9866328489283487,0.000484598386159459,0.00016276041666666666
20.0,4.0,0.699999988079071,0.05000000074505806,0.003814917853870583,-0.4922580981982692,0.6403004974126816,0.911099910736084,0.9765392688278224,0.9444010416666667,1.8866652224137044,10.166666666666666,7.0,40.5,2.147458099318705,0.6152948152104906,0.5987680516440981,1.6666666666666667,3.8049999999999997,0.05003664982060877,0.1706263134229236,0.09416582330121905,6.544999999999999,nan,nan,0.0008755460985094832,0.0016276041666666667
30.0,4.0,0.699999988079071,0.05000000074505806,0.0029093549332392054,-0.37906014330584537,0.742677241563797,0.9340628782908121,0.9740284897001982,0.9388020833333334,1.8184545442950502,10.833333333333334,10.5,31.0,1.6251993777355092,0.527780465322845,0.5977199953705489,1.8333333333333333,3.85,0.05003664982060877,0.1494046946841978,0.10991826158185942,6.515000000000001,nan,nan,0.0006120199090601427,0.00341796875
50.0,4.0,0.699999988079071,0.05000000074505806,0.002866487616072001,-0.42205258574417714,0.8135300775369009,0.9637549817562103,0.9899319686819027,0.9600911458333333,1.468822509939086,12.0,11.333333333333334,27.666666666666668,1.7102128236145282,0.5525260887918431,0.6322929928114913,2.0,4.02,0.05003664982060877,0.05513517750928457,0.1301154084779034,6.580000000000001,nan,nan,0.0005131772865844727,-0.001953125
100.0,4.0,0.699999988079071,0.05000000074505806,0.002271524326798923,-0.178803953444226,0.892817089955012,0.9638152718544006,0.9825060995360556,0.9333984375,1.1375788232314397,12.5,11.166666666666666,22.666666666666668,1.2651165435879022,0.4062625641449335,0.5680014917119967,1.6666666666666667,3.5649999999999995,0.05003664982060877,0.025773195876288662,0.22177815001983128,6.52,nan,nan,0.00011771930670434472,0.0016276041666666667
150.0,4.0,0.699999988079071,0.05000000074505806,0.0018204132551259513,-0.0653374962052383,0.9321588476498922,0.9486928979555765,0.9896973537633894,0.9440755208333333,2.2668733752154178,8.5,10.0,44.333333333333336,0.977877594743395,0.3266840376762795,0.6008705939842857,1.3333333333333333,3.26,0.05003664982060877,0.05191936193408947,0.2660869125963796,6.765,nan,nan,0.00018628615479482358,0.001953125
200.0,4.0,0.699999988079071,0.05000000074505806,0.0015607875951335005,0.0845896636950199,0.960649331410726,0.952281634012858,0.9903067159450886,0.9435546875,1.1549747468305833,9.333333333333334,10.5,23.166666666666668,0.6336933112736721,0.23996132262765638,0.5761158905906408,1.3333333333333333,3.145,0.05003664982060877,0.0,0.4061173809327197,6.7799999999999985,nan,nan,0.00018726041616410707,-0.0022786458333333335
250.0,4.0,0.699999988079071,0.05000000074505806,0.0012576446040541234,0.09835019925498294,0.9795120557149252,0.940847764412562,0.9924227721878071,0.9491536458333333,2.487363273947651,7.333333333333333,7.0,48.833333333333336,0.44951630115534985,0.2073347135100547,0.5624075717243419,1.1666666666666667,2.86,0.05003664982060877,0.0,0.4490171042791767,6.745,nan,nan,0.0001625930620074619,0.0022786458333333335
10.0,6.0,0.699999988079071,0.05000000074505806,0.0058981360640974435,-0.6800637394878745,0.12192062040170033,0.8533633450667063,0.9569916133240489,0.9427734375,0.6375178566873411,14.5,13.166666666666666,7.5,3.001288665811291,0.6435015663144875,0.630145441919679,2.1666666666666665,4.534999999999999,0.05003664982060877,0.4350435282761356,0.05199006524311673,6.3999999999999995,0.9983142061150935,0.9989381781854006,0.0012413259763663549,0.0
20.0,6.0,0.699999988079071,0.05000000074505806,0.0026639321279797383,-0.46696409054989807,0.20978473934034506,0.8529293835163116,0.9683450884594715,0.9452473958333333,1.9579825022501576,10.666666666666666,9.833333333333334,41.5,1.3843676704625014,0.4831791650357833,0.5843010171932668,2.0,4.0,0.05003664982060877,0.6204829520544988,0.03557220204185634,6.490000000000001,0.9991437224920587,0.9998233038642356,0.0004509383125576953,-0.00016276041666666666
30.0,6.0,0.699999988079071,0.05000000074505806,0.0023978167131225724,-0.49539080108252515,0.28963632757465047,0.8484577635924021,0.9819816227307233,0.9550130208333333,2.457436867076458,11.5,9.166666666666666,55.666666666666664,1.4732490715164293,0.47010336704027983,0.5924797140028034,2.0,4.04,0.05003664982060877,0.27181203649569974,0.07211409313092372,6.509999999999999,0.9996131840326896,0.9999044730671128,0.0009473397184283083,0.0026041666666666665
50.0,6.0,0.699999988079071,0.05000000074505806,0.0016617936516483084,-0.6773377442514075,0.43188035984834033,0.8490889469782511,0.9854401163206548,0.9460286458333333,1.3388225099390858,12.333333333333334,11.0,28.166666666666668,1.2545472646508529,0.43585686233790666,0.5550968969818552,2.5,4.245,0.05003664982060877,0.16687551055986496,0.07186770474543332,6.47,0.9996884540137453,0.9997564789657584,0.0005597291970135069,0.0008138020833333334
100.0,6.0,0.699999988079071,0.05000000074505806,0.0012052217923864412,-0.20503814735644596,0.7589288155237833,0.9184321165084839,0.9878451207437653,0.934765625,1.9269164850721756,10.0,9.333333333333334,40.5,0.9595953675453209,0.35375357939115565,0.5754407623162686,2.0,3.94,0.05003664982060877,0.05434782608695652,0.16113186660867038,6.7,nan,nan,0.0003647293201421246,0.00244140625
150.0,6.0,0.699999988079071,0.05000000074505806,0.0010102608567404267,-0.13005132556829616,0.8305089871088663,0.9664778908093771,0.9892692451935242,0.9432291666666667,1.2311879502661798,12.666666666666666,11.5,21.5,0.7772767536636147,0.302782610057946,0.5674871082648559,2.0,4.1049999999999995,0.05003664982060877,0.0,0.20520870283012463,6.755,nan,nan,0.0001710349873928855,-0.0009765625
200.0,6.0,0.699999988079071,0.05000000074505806,0.0010251826406496615,-0.07541203105411819,0.8909322818120321,0.9759728213151296,0.9881366231315624,0.9408203125,1.6030687219636732,10.666666666666666,12.333333333333334,29.833333333333332,0.7936268444358118,0.2808071438144701,0.5823142111286858,2.1666666666666665,3.9450000000000003,0.05003664982060877,0.0,0.24622678345943727,6.77,nan,nan,0.00048002426275058535,0.0011393229166666667
250.0,6.0,0.699999988079071,0.05000000074505806,0.0008406354808048552,-0.03323623352205107,0.9403056502342224,0.9817092816034952,0.9952644709063366,0.9574869791666667,0.8868376618407358,11.0,11.333333333333334,15.666666666666666,0.7062213353106778,0.24881110674585286,0.5620024947597185,1.6666666666666667,3.6050000000000004,0.05003664982060877,0.0,0.26179296787832124,6.784999999999999,nan,nan,0.000318503179993009,0.00048828125
10.0,8.0,0.699999988079071,0.05000000074505806,0.005016891122798559,-0.8448041253345946,0.005322643672116101,0.8462958733240763,0.9723998219772955,0.9511067708333333,0.4870584412271571,15.333333333333334,10.666666666666666,5.5,2.8031687683574247,0.593745090686413,0.6204686033203451,2.0,4.885,0.05003664982060877,0.6064484576957848,0.03010853831271877,6.41,0.9999746712698183,0.9999989444330445,0.0010284045886898945,0.0027669270833333335
20.0,8.0,0.699999988079071,0.05000000074505806,0.0024663025397348055,-0.7374021876423213,0.04331993389253815,0.8303541541099548,0.975874769400873,0.949609375,1.4613529932111353,12.166666666666666,10.666666666666666,25.666666666666668,1.350550792528903,0.42381921193604905,0.5679371937811042,2.1666666666666665,4.075,0.05003664982060877,0.6546707348009568,0.02457529605741596,6.38,0.9999403281628302,0.9999963863149005,0.001062261139252248,0.0009765625
30.0,8.0,0.699999988079071,0.05000000074505806,0.0020372402196455444,-0.5970098068204887,0.10678092335971694,0.8004324634869894,0.9756803651783461,0.9485026041666667,1.7456296885077718,14.666666666666666,14.666666666666666,31.666666666666668,1.147197815054337,0.3983847210841476,0.5726695214947982,2.1666666666666665,4.339999999999999,0.05003664982060877,0.4765061490100539,0.03921613643306249,6.419999999999999,0.9997426410570757,0.9999897564840777,0.0008068293044491415,-0.0013020833333333333
50.0,8.0,0.699999988079071,0.05000000074505806,0.0013158731427695884,-0.3354602032788205,0.2356534656137228,0.7899251381556193,0.9722271726288404,0.9451822916666667,2.5891830791010455,12.0,10.666666666666666,46.833333333333336,0.8577323902586262,0.33375663456114507,0.5851690392603167,2.3333333333333335,3.8699999999999997,0.05003664982060877,0.3960999685846052,0.049315005647118944,6.569999999999999,0.9996516679776063,0.9998885605324258,0.0005429290796971445,0.00244140625
100.0,8.0,0.699999988079071,0.05000000074505806,0.0007241735839910707,-0.34551152659735757,0.4918108806014061,0.7755647997061411,0.980617120116422,0.9352213541666666,1.470035713374682,11.666666666666666,10.833333333333334,29.666666666666668,0.6858684402125369,0.2741489782924697,0.5164216915499659,1.8333333333333333,3.8899999999999992,0.05003664982060877,0.05785564101145355,0.11428318608314425,6.62,nan,nan,0.00039684109458422895,0.0026041666666666665
150.0,8.0,0.699999988079071,0.05000000074505806,0.0007398217766473348,-0.29823285440948843,0.4933767095208168,0.8190082212289175,0.98508620400969,0.9356119791666667,1.0337615433949867,13.833333333333334,14.833333333333334,16.333333333333332,0.7300338936718159,0.2877212332090663,0.48114784666229443,2.1666666666666665,4.420000000000001,0.05003664982060877,0.03256704980842912,0.13400805381501515,6.624999999999999,nan,nan,0.00023077553092154535,0.001953125
200.0,8.0,0.699999988079071,0.05000000074505806,0.0006029023130023179,-0.2933603633682681,0.6346496194601059,0.8180476327737173,0.9889424382893819,0.9431640625,1.3480382386916236,14.0,12.833333333333334,26.666666666666668,0.6381609810979241,0.26760019144458086,0.511522189215951,2.6666666666666665,4.53,0.05003664982060877,0.021825396825396828,0.1458933435754778,6.739999999999999,nan,nan,0.00021179394888528233,-0.00244140625
250.0,8.0,0.699999988079071,0.05000000074505806,0.0005111613668713794,-0.28269582957685313,0.7775610486666361,0.8480299214522043,0.9907400135667717,0.9516927083333333,1.5589265863399417,12.833333333333334,12.333333333333334,27.666666666666668,0.6040520848041219,0.2474866304811548,0.5096254002546198,2.1666666666666665,4.180000000000001,0.05003664982060877,0.006410256410256411,0.185962826717017,6.8450000000000015,nan,nan,0.00010862869452815671,-0.0006510416666666666
10.0,10.0,0.699999988079071,0.05000000074505806,0.004828935583586337,-0.8363824775420181,0.0035761998345454535,0.8072800437609354,0.9520562147015018,0.9521484375,14.410575746753798,15.0,6.666666666666667,217.5,3.448457258745469,0.5765690071485836,0.6667116752182914,2.0,5.685,0.05003664982060877,0.49147101657419584,0.034726993643400324,6.39,nan,nan,0.0014967378906279305,0.0022786458333333335
20.0,10.0,0.699999988079071,0.05000000074505806,0.002527009427986686,-0.7839985399324968,0.004030844701143603,0.810856968164444,0.9688488671577513,0.9513671875,0.6473401871576773,16.166666666666668,12.666666666666666,6.666666666666667,1.6817710437263182,0.4136537240311426,0.5907115209032573,2.3333333333333335,4.55,0.05003664982060877,0.6423050936451373,0.02803402180814461,6.41,0.9999777218962534,0.9999993499923013,0.000767981019005326,-0.00016276041666666666
30.0,10.0,0.699999988079071,0.05000000074505806,0.0018411370569394805,-0.6296635596291227,0.016337842447683215,0.7932334740956625,0.9675484141172688,0.9590494791666667,1.2913225099390855,13.166666666666666,11.333333333333334,26.333333333333332,1.15462548040124,0.3472695750424757,0.602349446394815,2.1666666666666665,4.169999999999999,0.05003664982060877,0.501492230003025,0.05077096608951225,6.435,0.999968914867816,0.9999984046112522,0.0010603696068207473,0.0035807291666666665
50.0,10.0,0.699999988079071,0.05000000074505806,0.0012733763716853276,-0.5084838972136825,0.034402979693065085,0.7542531291643778,0.982030460987448,0.950390625,1.480495128834866,15.0,11.666666666666666,29.833333333333332,0.9034964322169254,0.31584709533146255,0.5546853902241425,2.1666666666666665,4.2700000000000005,0.05003664982060877,0.6385028400525852,0.026181088090948493,6.455000000000001,0.9999743361234215,0.9999988072985975,0.0008217920591939154,-0.0013020833333333333
100.0,10.0,0.699999988079071,0.05000000074505806,0.0007745789135459722,-0.502546092377232,0.07214302942156792,0.6654660801092783,0.9838083672089578,0.9410807291666666,1.1561143571373724,16.166666666666668,13.0,22.666666666666668,0.6619805789078553,0.2749115613523983,0.501118783997531,2.3333333333333335,4.47,0.05003664982060877,0.04927678896072224,0.06550468707150676,6.505,nan,nan,0.0003885243287990818,0.00016276041666666666
150.0,10.0,0.699999988079071,0.05000000074505806,0.0006383913495947705,-0.3729218167536861,0.11147476360201836,0.6824614206949869,0.9826164781553445,0.9358723958333334,2.0890180361560904,11.666666666666666,11.5,40.833333333333336,0.6094652189932938,0.2537778368449656,0.49326157684245725,2.1666666666666665,3.875,0.05003664982060877,0.121770936775902,0.08567913884014024,6.565,nan,nan,0.0003124389844507691,0.0009765625
200.0,10.0,0.699999988079071,0.05000000074505806,0.00047058579465981775,-0.3739279695209108,0.2665058958033721,0.7244352102279663,0.9874023514940756,0.9389973958333333,1.42925144212722,12.833333333333334,11.5,27.0,0.5003535274206122,0.2279287193735935,0.465484870696861,2.5,4.140000000000001,0.05003664982060877,0.005747126436781609,0.12781843435279128,6.685,nan,nan,0.00020270521671217345,0.0011393229166666667
250.0,10.0,0.699999988079071,0.05000000074505806,0.000541270459779595,-0.3086426919317254,0.20286056399345398,0.6610871454079946,0.9870238001482593,0.9361979166666666,1.6743860018001258,14.333333333333334,12.666666666666666,32.666666666666664,0.5640950617474242,0.24664384520417784,0.49528696166557357,2.6666666666666665,4.455,0.05003664982060877,0.05555555555555555,0.11490013121014658,6.670000000000001,nan,nan,0.0001929034477018421,-0.0008138020833333334
10.0,12.0,0.699999988079071,0.05000000074505806,0.010057413794300881,-0.8267470963603529,0.0010979243761539692,0.6916560033957163,0.9484481470815764,0.9445963541666667,12.834131303726517,13.0,9.5,222.33333333333334,13.31104876725044,0.7415299597720972,0.6127850005786813,1.8333333333333333,6.905,0.05003664982060877,0.6181218473888694,0.02955196730389804,6.454999999999999,nan,nan,0.002590246197445597,0.0008138020833333334
20.0,12.0,0.699999988079071,0.05000000074505806,0.002411132105040533,-0.7850414404748604,0.003026463428492813,0.8100848893324534,0.965413062757421,0.9457682291666667,0.46291630560342617,16.833333333333332,14.666666666666666,3.3333333333333335,1.799893339195404,0.40683400987925483,0.6151061558839036,2.5,4.92,0.05003664982060877,0.4461936437546193,0.042020724326429976,6.289999999999999,nan,nan,0.0018990563866349934,0.00390625
30.0,12.0,0.699999988079071,0.05000000074505806,0.0015865098373029059,-0.8263657522650644,0.0011590429348871112,0.7698051929473877,0.9728940240327442,0.951171875,0.5655203820042827,16.833333333333332,11.833333333333334,8.333333333333334,1.2710755286711493,0.3379259879764438,0.588068875943572,2.0,4.465,0.05003664982060877,0.6723721189422683,0.02138652480136692,6.425,0.9999746181497332,0.9999989728982702,0.0013808415719223828,-0.00016276041666666666
50.0,12.0,0.699999988079071,0.05000000074505806,0.0010728154354102246,-0.5629135120009031,0.006180975789902732,0.7587246199448904,0.9747798084180669,0.9507161458333333,1.3436448404094217,11.5,10.333333333333334,24.333333333333332,0.8250237076130108,0.27207659936306683,0.5828028754034695,2.3333333333333335,4.12,0.05003664982060877,0.48150525288152757,0.042148415054370725,6.429999999999999,0.9999764933233658,0.9999995945324384,0.0006518292372313569,0.0016276041666666667
100.0,12.0,0.699999988079071,0.05000000074505806,0.0006416153609976324,-0.3507996660226653,0.026671888151516516,0.7180322508017222,0.9835019742251261,0.94765625,2.4145079348883236,9.333333333333334,8.666666666666666,48.833333333333336,0.5119720502479826,0.22332459100770685,0.5285932898679321,2.0,3.6649999999999996,0.05003664982060877,0.48033560007244214,0.04115864185334878,6.559999999999999,0.9999762341370039,0.9999995870345971,0.0003309730609017218,0.00016276041666666666
150.0,12.0,0.699999988079071,0.05000000074505806,0.0005036322150361595,-0.40685600784169806,0.03180581238120794,0.6588121751944224,0.984035846889822,0.94609375,1.6337058069535206,14.333333333333334,12.0,29.333333333333332,0.4546610682347068,0.21520643077895862,0.487333307614161,2.0,4.095,0.05003664982060877,0.12708937698577152,0.06664741881183475,6.549999999999998,nan,nan,0.00025650969699527365,0.0003255208333333333
200.0,12.0,0.699999988079071,0.05000000074505806,0.00042115684695654006,-0.3809556168652773,0.07551082658270995,0.7042714556058248,0.9836673375943339,0.9361979166666666,2.094122112556947,12.333333333333334,12.0,35.833333333333336,0.43133497394027737,0.2020593030893554,0.46208351015264326,2.1666666666666665,3.865,0.05003664982060877,0.10099915733718551,0.09702921827537585,6.69,nan,nan,0.0003587211615591242,0.0027669270833333335
250.0,12.0,0.699999988079071,0.05000000074505806,0.00041953875804206126,-0.3540222904345202,0.07478290377184749,0.6782356202602386,0.984836600159958,0.9356119791666667,1.851487552884041,12.166666666666666,9.666666666666666,38.833333333333336,0.4298983584540112,0.20428737025273527,0.43325874773349793,1.8333333333333333,3.8649999999999998,0.05003664982060877,0.04513888888888889,0.10065313873270998,6.69,nan,nan,0.0004947200167108035,-0.0030924479166666665
10.0,14.0,0.699999988079071,0.05000000074505806,0.01238970337576079,-0.9270956396946801,0.0009545540791198922,0.42977259308099747,0.961746589614456,0.9367838541666667,38.258104589298206,7.833333333333333,3.5,647.5,19.660967310658048,1.0187687400953276,0.625490271723056,1.8333333333333333,9.93,0.05003664982060877,0.9459422488621385,0.009585979375130125,6.405,0.9999614652023102,0.999999331153588,0.0016329630496681828,-0.0022786458333333335
20.0,14.0,0.699999988079071,0.05000000074505806,0.0028165372299809033,-0.8161651287940077,0.0027002448575027906,0.7707912226517996,0.9565762036238564,0.9547526041666666,14.22304526348175,12.833333333333334,7.166666666666667,218.5,3.2301077911290803,0.4501595521270594,0.6570605557913146,1.5,5.364999999999999,0.05003664982060877,0.2566179916028981,0.0418113302237863,6.41,nan,nan,0.0010674160824892438,0.0013020833333333333
30.0,14.0,0.699999988079071,0.05000000074505806,0.0013692519990290445,-0.6178052895223671,0.0044771658879957,0.8185447653134664,0.9601879386910854,0.9475260416666667,0.909294551983978,16.5,11.833333333333334,17.5,1.2431723698086612,0.3067194271857467,0.5991988477810785,2.3333333333333335,4.744999999999999,0.05003664982060877,0.47663322185061313,0.05146027021657607,6.509999999999999,nan,nan,0.000884283545192969,0.0037434895833333335
50.0,14.0,0.699999988079071,0.05000000074505806,0.0009795276194274666,-0.5586318032105596,0.007551578276130992,0.7523953914642334,0.9743786737116084,0.943359375,0.883510280736516,15.5,10.0,16.333333333333332,0.8362288770753445,0.25934722832588,0.5618931882772012,2.1666666666666665,4.465,0.05003664982060877,0.7274580538155108,0.02695299400082254,6.4700000000000015,0.9999776326723172,0.9999994337882567,0.0007324624119247614,0.0016276041666666667
100.0,14.0,0.699999988079071,0.05000000074505806,0.00048499318811116035,-0.4075272392220732,0.010978297524464628,0.7912861804167429,0.9764544320863523,0.9447265625,1.593852993211135,11.0,9.666666666666666,31.5,0.3949444682330768,0.1841220944891749,0.5132260843846045,2.0,3.8049999999999997,0.05003664982060877,0.6147101659006278,0.029411361284408605,6.539999999999999,0.9999733256525353,0.9999990572937376,0.00024218104617414657,0.0027669270833333335
150.0,14.0,0.699999988079071,0.05000000074505806,0.00041842787685817236,-0.460382569777248,0.01608300826046616,0.7490489582220713,0.9835166426134162,0.9486328125,2.3788277400417184,11.833333333333334,7.833333333333333,50.333333333333336,0.3544370436881897,0.17906162492068342,0.5068348700538817,2.0,3.865,0.05003664982060877,0.4074618697780778,0.048080760968203795,6.645,0.9999776847051073,0.9999993870204288,0.00018822542489728886,0.001953125
200.0,14.0,0.699999988079071,0.05000000074505806,0.00041335803699662756,-0.41856604933529135,0.0103361263172701,0.6171591381231943,0.9829935816713093,0.9368489583333334,1.601279400082328,13.333333333333334,9.833333333333334,31.5,0.44244747447681143,0.19401552751082998,0.5018389208235279,2.5,4.225,0.05003664982060877,0.2830017205017205,0.0547280999582477,6.545000000000001,0.999984101677279,0.9999986533467727,0.00019272178367825873,0.0
250.0,14.0,0.699999988079071,0.05000000074505806,0.00032745014547727684,-0.42531023704948867,0.02943159779533744,0.7167068123817444,0.9893842719956798,0.9463541666666667,1.9208073580374354,9.5,10.166666666666666,42.333333333333336,0.3475599474826589,0.17147002508820564,0.4580520298856783,2.5,4.03,0.05003664982060877,0.0542517006802721,0.08855966973023251,6.78,nan,nan,0.00023732433408879539,-0.0030924479166666665
10.0,16.0,0.699999988079071,0.05000000074505806,0.012720344885247953,-0.9796226106329952,0.0004129987815986169,0.3368904193242391,0.9769278557977928,0.9477213541666667,25.52697581088863,7.833333333333333,1.0,431.5,20.68302829710724,1.1645892407736813,0.5947558607564009,3.1666666666666665,11.725000000000001,0.05003664982060877,0.9865073245952197,0.0037866093534039114,6.675,0.9999672362714875,0.9999989761414456,0.002316913181834468,-0.00146484375
20.0,16.0,0.699999988079071,0.05000000074505806,0.002953640049307673,-0.7871890766562321,0.0015277664012198027,0.7511295626560847,0.9682912461520666,0.958984375,0.3078122292025696,19.5,11.0,2.3333333333333335,3.2447190222508304,0.4510411410795235,0.5906729421447218,2.3333333333333335,5.614999999999999,0.05003664982060877,0.4081222129319955,0.03519156948927752,6.449999999999999,nan,nan,0.0018569651644438172,0.0035807291666666665
30.0,16.0,0.699999988079071,0.05000000074505806,0.0013015661786945152,-0.8449310246086486,0.002163475209575457,0.7926406959692637,0.9607784727257794,0.949609375,0.3375609665440988,15.333333333333334,8.333333333333334,2.1666666666666665,1.5196644101712575,0.3106245120614029,0.6138394866453197,1.3333333333333333,4.4399999999999995,0.05003664982060877,0.4762843855490914,0.03391796235217951,6.415,0.9999802446822587,0.9999992031644324,0.00033974219595030625,-0.0021158854166666665
